"CNG_MONTH","CNG_YEAR","LOCATION","ERNCD","SUM(HOURS_EARNED)"
"03","2017","GA0244","S10",41.783328
"03","2017","GA0244","SPP",145.85
"03","2017","GA0244","VAH",130
"03","2017","GA0244","VCC",34
"03","2017","IL0258","ATA",0
"03","2017","IL0258","BRH",65
"03","2017","IL0258","DH1",8
"03","2017","IL0258","DHH",16
"03","2017","IL0258","DHO",41.900002
"03","2017","IL0258","EWC",54
"03","2017","IL0258","EWH",34
"03","2017","IL0258","FH1",22
"03","2017","IL0258","FHH",38
"03","2017","IL0258","FIF",16.5
"03","2017","IL0258","FIL",70.75
"03","2017","IL0258","FUP",8
"03","2017","IL0258","ILH",8
"03","2017","IL0258","ILL",32.5
"03","2017","IL0258","IPF",90
"03","2017","IL0258","IUF",57
"03","2017","IL0258","LOF",144
"03","2017","IL0258","MMC",48
"03","2017","IL0258","MUE",71.5
"03","2017","IL0258","MUN",88
"03","2017","IL0258","OTP",159.016671
"03","2017","IL0258","REG",3967.150007
"03","2017","IL0258","S10",89.549999
"03","2017","IL0258","SDO",1.166666
"03","2017","IL0258","SPP",283.15
"03","2017","IL0258","VAH",64
"03","2017","IL0258","VCC",96
"03","2018","CA0627","BRH",32
"03","2018","CA0627","DH1",6
"03","2018","CA0627","DHH",16
"03","2018","CA0627","DHO",40.299998
"03","2018","CA0627","EWC",24
"03","2018","CA0627","EWH",53
"03","2018","CA0627","FHH",24
"03","2018","CA0627","ILH",8
"03","2018","CA0627","ILL",16
"03","2018","CA0627","IPF",32.5
"03","2018","CA0627","IUF",8
"03","2018","CA0627","MMC",86
"03","2018","CA0627","MUE",16
"03","2018","CA0627","MUN",140.383333
"03","2018","CA0627","OTP",151.266672
"03","2018","CA0627","REG",2516.083338
"03","2018","CA0627","RPP",30
"03","2018","CA0627","S10",48.38333
"03","2018","CA0627","SDO",13.066667
"03","2018","CA0627","SIF",56.5
"03","2018","CA0627","SIU",48
"03","2018","CA0627","SPP",251.133333
"03","2018","CA0627","UMB",76
"03","2018","CA0627","UMP",1
"03","2018","CA0627","VAH",84
"03","2018","CA0627","VCC",89
"03","2018","GA0244","BRH",8
"03","2018","GA0244","DHH",16
"03","2018","GA0244","DHO",54.58333
"03","2018","GA0244","EWC",36
"03","2018","GA0244","EWH",35
"03","2018","GA0244","FHH",8
"03","2018","GA0244","FIL",29.149999
"03","2018","GA0244","IUF",35.133333
"03","2018","GA0244","MMC",15
"03","2018","GA0244","MUE",8
"03","2018","GA0244","MUN",31
"03","2018","GA0244","OTP",123.916661
"03","2018","GA0244","REG",3628.299993
"03","2018","GA0244","S10",74.600007
"03","2018","GA0244","SPP",307.983334
"03","2018","GA0244","VAH",192
"03","2018","GA0244","VCC",56
"03","2018","IL0258","DHO",45.333329
"03","2018","IL0258","EWC",61
"03","2018","IL0258","EWH",125
"03","2018","IL0258","FH1",6
"03","2018","IL0258","FHH",37
"03","2018","IL0258","ILL",25
"03","2018","IL0258","IUF",16.5
"03","2018","IL0258","MMC",59
"03","2018","IL0258","MUN",82.5
"03","2018","IL0258","OTP",269.033347
"03","2018","IL0258","REG",6033.949988
"03","2018","IL0258","S10",96.649996
"03","2018","IL0258","SDO",4.166667
"03","2018","IL0258","SPP",462.450001
"03","2018","IL0258","VAH",88
"03","2018","IL0258","VCC",108
"03","2019","CA0627","DHH",1
"03","2019","CA0627","DHO",3.933334
"03","2019","CA0627","EWC",48
"03","2019","CA0627","EWH",10
"03","2019","CA0627","FIF",52
"03","2019","CA0627","FIL",8
"03","2019","CA0627","ILH",8
"03","2019","CA0627","ILL",1.933333
"03","2019","CA0627","IPF",73.5
"03","2019","CA0627","IUF",61.933333
"03","2019","CA0627","MMC",18
"03","2019","CA0627","MPF",61.466667
"03","2019","CA0627","MUN",6.5
"03","2019","CA0627","OTP",30.550003
"03","2019","CA0627","REG",1517.866663
"03","2019","CA0627","RPP",27
"03","2019","CA0627","S10",24.833336
"03","2019","CA0627","SDO",0.116666
"03","2019","CA0627","SFF",44
"03","2019","CA0627","SIF",78.966667
"03","2019","CA0627","SPP",178.299998
"03","2019","CA0627","UMB",18
"03","2019","CA0627","URB",4
"03","2019","CA0627","VAH",80
"03","2019","CA0627","VCC",72
"03","2019","GA0244","DHH",8
"03","2019","GA0244","DHO",13.083335
"03","2019","GA0244","EWC",9
"03","2019","GA0244","EWH",49
"03","2019","GA0244","FHH",8
"03","2019","GA0244","FIF",50.25
"03","2019","GA0244","FIL",35.283335
"03","2019","GA0244","ILH",72
"03","2019","GA0244","ILL",63.5
"03","2019","GA0244","IPF",2.25
"03","2019","GA0244","IUF",66.050001
"03","2019","GA0244","MMC",10
"03","2019","GA0244","MPF",30.5
"03","2019","GA0244","MUE",11.666666
"03","2019","GA0244","MUN",131.616667
"03","2019","GA0244","OTP",42.349999
"03","2019","GA0244","REG",1649.566676
"03","2019","GA0244","RVP",40
"03","2019","GA0244","S10",45.783333
"03","2019","GA0244","SPP",103.516666
"03","2019","GA0244","VAH",48
"03","2019","GA0244","VCC",8
"03","2019","IL0258","BRH",32
"03","2019","IL0258","DHH",8
"03","2019","IL0258","DHO",40.900002
"03","2019","IL0258","EWC",31
"03","2019","IL0258","EWH",40
"03","2019","IL0258","FIF",8
"03","2019","IL0258","ILH",0.5
"03","2019","IL0258","ILL",25
"03","2019","IL0258","IPF",16.5
"03","2019","IL0258","IUF",16.5
"03","2019","IL0258","MMC",49
"03","2019","IL0258","MUE",16
"03","2019","IL0258","MUN",49
"03","2019","IL0258","OTP",200.616666
"03","2019","IL0258","REG",4696.433341
"03","2019","IL0258","RPH",8
"03","2019","IL0258","RTP",296
"03","2019","IL0258","S10",89.983336
"03","2019","IL0258","SDO",1.766666
"03","2019","IL0258","SPP",356.266666
"03","2019","IL0258","UTH",20
"03","2019","IL0258","UTU",77
"03","2019","IL0258","VAH",56
"03","2019","IL0258","VCC",88
"03","2020","CA0627","DHO",0.533334
"03","2020","CA0627","EMP",501.433334
"03","2020","CA0627","EWC",92
"03","2020","CA0627","FHH",10
"03","2020","CA0627","MMC",8
"03","2020","CA0627","MPF",40
"03","2020","CA0627","OTP",12.116667
"03","2020","CA0627","REG",852.733332
"03","2020","CA0627","S10",7.633333
"03","2020","CA0627","SDO",3.566667
"03","2020","CA0627","SIF",8
"03","2020","CA0627","SPP",106.266667
"03","2020","CA0627","UMB",8
"03","2020","CA0627","VAH",26
"03","2020","CA0627","VCC",101
"03","2020","GA0244","BRH",8
"03","2020","GA0244","EMP",422.35
"03","2020","GA0244","EWC",6
"03","2020","GA0244","EWH",15
"03","2020","GA0244","FHH",16
"03","2020","GA0244","FIF",9
"03","2020","GA0244","FIL",21.5
"03","2020","GA0244","ILH",16
"03","2020","GA0244","IPF",22
"03","2020","GA0244","IUF",26.75
"03","2020","GA0244","MMC",3
"03","2020","GA0244","MUE",24
"03","2020","GA0244","MUN",16
"03","2020","GA0244","OTP",12.733336
"03","2020","GA0244","REG",1141.616675
"03","2020","GA0244","S10",18.600001
"03","2020","GA0244","SPP",114.366668
"03","2020","GA0244","VAH",16
"03","2020","GA0244","VCC",24
"03","2020","IL0258","DHH",8
"03","2020","IL0258","DHO",16.953334
"03","2020","IL0258","EMP",1372.103334
"03","2020","IL0258","EWC",30
"03","2020","IL0258","EWH",95
"03","2020","IL0258","FIF",8
"03","2020","IL0258","ILL",6
"03","2020","IL0258","IPF",8
"03","2020","IL0258","MMC",87
"03","2020","IL0258","MUN",73
"03","2020","IL0258","OTP",144.736675
"03","2020","IL0258","PCH",8
"03","2020","IL0258","REG",3421.520001
"03","2020","IL0258","RVP",48
"03","2020","IL0258","S10",43.010003
"03","2020","IL0258","SPP",293.989999
"03","2020","IL0258","UTU",64
"03","2020","IL0258","VAH",136
"03","2020","IL0258","VCC",96
"03","2021","CA0627","C10",40
"03","2021","CA0627","DHO",0.1
"03","2021","CA0627","DHO",2.09
"03","2021","CA0627","EWC",9
"03","2021","CA0627","EWC",39
"03","2021","CA0627","FHH",8
"03","2021","CA0627","ILH",8
"03","2021","CA0627","MMC",3
"03","2021","CA0627","MMC",6
"03","2021","CA0627","MPE",4
"03","2021","CA0627","MUN",8
"03","2021","CA0627","OTP",2.47
"03","2021","CA0627","OTP",12.43
"03","2021","CA0627","REG",327.66
"03","2021","CA0627","REG",823.86
"03","2021","CA0627","S10",6.74
"03","2021","CA0627","S10",13.71
"03","2021","CA0627","SDO",0.19
"03","2021","CA0627","SDO",1.31
"03","2021","CA0627","SPP",27.93
"03","2021","CA0627","SPP",81.66
"03","2021","CA0627","UMB",3
"03","2021","CA0627","UMB",6
"03","2021","CA0627","URB",2
"03","2021","CA0627","URB",11
"03","2021","CA0627","VAH",20
"03","2021","CA0627","VAH",96
"03","2021","CA0627","VCC",8
"03","2021","CA0627","VCC",42
"03","2021","GA0244","COQ",32
"03","2021","GA0244","COQ",56
"03","2021","GA0244","DHH",8
"03","2021","GA0244","DHO",5.21
"03","2021","GA0244","EWC",3
"03","2021","GA0244","EWC",27
"03","2021","GA0244","EWH",22
"03","2021","GA0244","EWH",37
"03","2021","GA0244","FHH",16
"03","2021","GA0244","ILL",8
"03","2021","GA0244","MMC",13
"03","2021","GA0244","MMC",16
"03","2021","GA0244","MUE",72
"03","2021","GA0244","MUN",8.5
"03","2021","GA0244","MUN",56
"03","2021","GA0244","OTP",18.42
"03","2021","GA0244","OTP",46.15
"03","2021","GA0244","REG",537.62
"03","2021","GA0244","REG",1330.82
"03","2021","GA0244","RVP",32
"03","2021","GA0244","S10",8.68
"03","2021","GA0244","S10",23.68
"03","2021","GA0244","SPP",31.89
"03","2021","GA0244","SPP",81.91
"03","2021","GA0244","VAH",24
"03","2021","GA0244","VAH",48
"03","2021","GA0244","VCC",2
"03","2021","GA0244","VCC",65
"03","2021","IL0258","DHH",24
"03","2021","IL0258","DHO",1.44
"03","2021","IL0258","DHO",5.47
"03","2021","IL0258","EWC",4
"03","2021","IL0258","EWH",20
"03","2021","IL0258","EWH",36
"03","2021","IL0258","FHH",8
"03","2021","IL0258","FHH",16
"03","2021","IL0258","IUF",8
"03","2021","IL0258","MMC",36
"03","2021","IL0258","MMC",59
"03","2021","IL0258","MUE",8
"03","2021","IL0258","MUN",8
"03","2021","IL0258","OTP",28.01
"03","2021","IL0258","OTP",62.08
"03","2021","IL0258","REG",1097.95
"03","2021","IL0258","REG",1958.11
"03","2021","IL0258","S10",8.65
"03","2021","IL0258","S10",14.14
"03","2021","IL0258","SDO",0.45
"03","2021","IL0258","SDO",0.6
"03","2021","IL0258","SPP",39.02
"03","2021","IL0258","SPP",147.01
"03","2021","IL0258","UTH",13
"03","2021","IL0258","UTH",16
"03","2021","IL0258","UTU",56
"03","2021","IL0258","UTU",75
"03","2021","IL0258","VAH",24
"03","2021","IL0258","VAH",231
"03","2021","IL0258","VCC",36
"03","2021","IL0258","VCN",4
"04","2017","CA0627","ATA",0
"04","2017","CA0627","BRH",21.9
"04","2017","CA0627","DHH",8
"04","2017","CA0627","DHO",14.933331
"04","2017","CA0627","DTP",0.033333
"04","2017","CA0627","EWH",12
"04","2017","CA0627","FHH",11
"04","2017","CA0627","FIF",24
"04","2017","CA0627","FUP",32
"04","2017","CA0627","ILL",8
"04","2017","CA0627","IPF",32
"04","2017","CA0627","IUF",8
"04","2017","CA0627","MMC",29
"04","2017","CA0627","MPF",32
"04","2017","CA0627","MUE",16
"04","2017","CA0627","MUN",68
"04","2017","CA0627","OTP",72.549992
"04","2017","CA0627","REG",1695.650002
"04","2017","CA0627","RPP",50.5
"04","2017","CA0627","S10",81.233334
"04","2017","CA0627","SDO",3.199998
"04","2017","CA0627","SIF",16
"04","2017","CA0627","SPP",152.450001
"04","2017","CA0627","UMB",31
"04","2017","CA0627","UMP",31
"04","2017","CA0627","VAH",120
"04","2017","GA0244","BRH",24.5
"04","2017","GA0244","DHH",24
"04","2017","GA0244","DHO",1.366666
"04","2017","GA0244","EWH",59
"04","2017","GA0244","FHH",24
"04","2017","GA0244","FIF",40
"04","2017","GA0244","FIL",10.35
"04","2017","GA0244","ILH",72.5
"04","2017","GA0244","IUF",15.5
"04","2017","GA0244","MMC",24
"04","2017","GA0244","MUN",33
"04","2017","GA0244","OTP",57.166666
"04","2017","GA0244","REG",2846.250003
"04","2017","GA0244","S10",48.166669
"04","2017","GA0244","SDO",3.85
"04","2017","GA0244","SPP",170.533334
"04","2017","GA0244","VAH",120
"04","2017","IL0258","ATA",0
"04","2017","IL0258","BRH",32.5
"04","2017","IL0258","DHH",24
"04","2017","IL0258","DHO",26.783331
"04","2017","IL0258","EWH",52
"04","2017","IL0258","FHH",21
"04","2017","IL0258","FIF",56
"04","2017","IL0258","FIL",151.5
"04","2017","IL0258","FUP",10.5
"04","2017","IL0258","ILL",8
"04","2017","IL0258","IPF",72
"04","2017","IL0258","IUF",25
"04","2017","IL0258","LOF",56
"04","2017","IL0258","MMC",40
"04","2017","IL0258","MUE",16.5
"04","2017","IL0258","MUN",119
"04","2017","IL0258","OTP",143.349999
"04","2017","IL0258","REG",4092.533334
"04","2017","IL0258","S10",71.500004
"04","2017","IL0258","SDO",2.85
"04","2017","IL0258","SPP",260.650001
"04","2017","IL0258","VAH",104
"04","2018","CA0627","DHH",16
"04","2018","CA0627","DHO",8.166667
"04","2018","CA0627","EWH",55
"04","2018","CA0627","FHH",32
"04","2018","CA0627","ILH",31.5
"04","2018","CA0627","ILL",56
"04","2018","CA0627","IPF",16
"04","2018","CA0627","MMC",42
"04","2018","CA0627","MPF",56
"04","2018","CA0627","MUN",24
"04","2018","CA0627","OTP",57.349996
"04","2018","CA0627","REG",2172.200001
"04","2018","CA0627","RPP",47
"04","2018","CA0627","S10",41.38333
"04","2018","CA0627","SDO",6.316666
"04","2018","CA0627","SIU",8
"04","2018","CA0627","SPP",129.866667
"04","2018","CA0627","UMB",41
"04","2018","CA0627","VAH",214
"04","2018","GA0244","DHH",8
"04","2018","GA0244","DHO",36.300003
"04","2018","GA0244","EWH",36
"04","2018","GA0244","FHH",32
"04","2018","GA0244","FIL",62.433333
"04","2018","GA0244","ILL",33
"04","2018","GA0244","IUF",76.066666
"04","2018","GA0244","MMC",20
"04","2018","GA0244","MPF",14.766666
"04","2018","GA0244","MUN",24
"04","2018","GA0244","OTP",106.700004
"04","2018","GA0244","REG",3011.25001
"04","2018","GA0244","S10",53.266671
"04","2018","GA0244","SPP",158.233332
"04","2018","GA0244","VAH",80
"04","2018","IL0258","DHH",16
"04","2018","IL0258","DHO",25.049994
"04","2018","IL0258","EWH",32
"04","2018","IL0258","FHH",11
"04","2018","IL0258","FIF",16
"04","2018","IL0258","ILH",16.5
"04","2018","IL0258","ILL",15.5
"04","2018","IL0258","IPF",16
"04","2018","IL0258","IUF",8
"04","2018","IL0258","MMC",70
"04","2018","IL0258","MUN",99.766666
"04","2018","IL0258","OTP",175.650006
"04","2018","IL0258","REG",5082.966668
"04","2018","IL0258","S10",84.383334
"04","2018","IL0258","SDO",0.333334
"04","2018","IL0258","SPP",336.116667
"04","2018","IL0258","VAH",173
"04","2019","CA0627","DHO",7.950002
"04","2019","CA0627","EWH",29
"04","2019","CA0627","FHH",10
"04","2019","CA0627","FIF",8
"04","2019","CA0627","ILH",3
"04","2019","CA0627","ILL",46.5
"04","2019","CA0627","IPF",8
"04","2019","CA0627","IUF",62.933333
"04","2019","CA0627","MMC",17
"04","2019","CA0627","MUN",8.966666
"04","2019","CA0627","OTP",30.100001
"04","2019","CA0627","REG",1452.183333
"04","2019","CA0627","RPH",16
"04","2019","CA0627","S10",19.683333
"04","2019","CA0627","SIF",65
"04","2019","CA0627","SPP",89.733332
"04","2019","CA0627","UMB",17
"04","2019","CA0627","URB",1
"04","2019","CA0627","VAH",120
"04","2019","GA0244","DHO",10.033334
"04","2019","GA0244","EWH",15
"04","2019","GA0244","FIL",46.116667
"04","2019","GA0244","ILH",24.5
"04","2019","GA0244","ILL",22.366666
"04","2019","GA0244","IUF",51.433333
"04","2019","GA0244","MMC",4
"04","2019","GA0244","MUN",86
"04","2019","GA0244","OTP",31.100003
"04","2019","GA0244","REG",1433.699995
"04","2019","GA0244","RTP",45.5
"04","2019","GA0244","RVP",88
"04","2019","GA0244","S10",35.283333
"04","2019","GA0244","SDO",4
"04","2019","GA0244","SPP",79.083334
"04","2019","GA0244","VAH",64
"04","2019","IL0258","DHH",16
"04","2019","IL0258","DHO",13.683332
"04","2019","IL0258","EWH",23
"04","2019","IL0258","FHH",29
"04","2019","IL0258","FIF",8
"04","2019","IL0258","FUP",7.5
"04","2019","IL0258","ILH",0.5
"04","2019","IL0258","ILL",8
"04","2019","IL0258","IPF",16.5
"04","2019","IL0258","IUF",8
"04","2019","IL0258","MMC",27
"04","2019","IL0258","MPF",15.5
"04","2019","IL0258","MUN",63.183333
"04","2019","IL0258","MV0",15
"04","2019","IL0258","OTP",95.25
"04","2019","IL0258","REG",3893.633349
"04","2019","IL0258","RPH",48
"04","2019","IL0258","RVP",8
"04","2019","IL0258","S10",69.58334
"04","2019","IL0258","SDO",2.4
"04","2019","IL0258","SPP",201.016669
"04","2019","IL0258","UTH",45
"04","2019","IL0258","UTU",127
"04","2019","IL0258","VAH",37
"04","2020","CA0627","DHO",0.45
"04","2020","CA0627","EMP",926.25
"04","2020","CA0627","EWH",7
"04","2020","CA0627","MMC",1
"04","2020","CA0627","MUE",14
"04","2020","CA0627","OTP",5.300001
"04","2020","CA0627","REG",476.049999
"04","2020","CA0627","UMB",1
"04","2020","CA0627","VAH",102
"04","2020","GA0244","EMP",655.283333
"04","2020","GA0244","EWH",8
"04","2020","GA0244","ILH",16
"04","2020","GA0244","IPF",8
"04","2020","GA0244","MMC",9
"04","2020","GA0244","MUN",8
"04","2020","GA0244","OTP",0.133334
"04","2020","GA0244","REG",887.399995
"04","2020","GA0244","SPP",46.433332
"04","2020","GA0244","VAH",24
"04","2020","IL0258","EMP",1942.8
"04","2020","IL0258","EWH",16
"04","2020","IL0258","FHH",16
"04","2020","IL0258","MMC",160
"04","2020","IL0258","MUN",192
"04","2020","IL0258","OTP",483.79002
"04","2020","IL0258","REG",3631.283342
"04","2020","IL0258","RVP",32
"04","2020","IL0258","S10",0.016667
"04","2020","IL0258","SDO",0.016667
"04","2020","IL0258","SPP",53.746667
"04","2020","IL0258","VAH",88
"05","2017","CA0627","BRH",32
"05","2017","CA0627","DHO",23.633332
"05","2017","CA0627","EWH",36
"05","2017","CA0627","FHH",16
"05","2017","CA0627","FIF",8
"05","2017","CA0627","FUI",88
"05","2017","CA0627","FUP",64
"05","2017","CA0627","HLW",63.85
"05","2017","CA0627","HOH",56.15
"05","2017","CA0627","HOM",10.966667
"05","2017","CA0627","HOP",29
"05","2017","CA0627","HTW",4.399998
"05","2017","CA0627","HWM",5.033333
"05","2017","CA0627","HWP",16
"05","2017","CA0627","IPF",16
"05","2017","CA0627","IUF",8
"05","2017","CA0627","MMC",38
"05","2017","CA0627","MPF",128
"05","2017","CA0627","MUE",48
"05","2017","CA0627","MUN",72
"05","2017","CA0627","OTP",84.616666
"05","2017","CA0627","REG",1783.816666
"05","2017","CA0627","RPP",156.100001
"05","2017","CA0627","RVP",24
"05","2017","CA0627","S10",102.333338
"05","2017","CA0627","SDO",7.583333
"05","2017","CA0627","SPP",142.199999
"05","2017","CA0627","UMB",42
"05","2017","CA0627","UMP",42
"05","2017","CA0627","VAH",96
"05","2017","CA0627","WSP",104
"05","2017","GA0244","ATA",0
"05","2017","GA0244","DHH",16
"05","2017","GA0244","DHO",7.666668
"05","2017","GA0244","EWH",105
"05","2017","GA0244","FHH",24
"05","2017","GA0244","FIF",8
"05","2017","GA0244","FIL",41.9
"05","2017","GA0244","FUP",6.533333
"05","2017","GA0244","HLW",47.066666
"05","2017","GA0244","HOH",88.933334
"05","2017","GA0244","HOM",16.116667
"05","2017","GA0244","HOP",28
"05","2017","GA0244","HTW",0.466666
"05","2017","GA0244","HWM",7.883333
"05","2017","GA0244","HWP",11.283333
"05","2017","GA0244","ILH",16.5
"05","2017","GA0244","ILL",34
"05","2017","GA0244","MMC",42
"05","2017","GA0244","MUN",47.5
"05","2017","GA0244","OTP",131.716663
"05","2017","GA0244","REG",3846.249991
"05","2017","GA0244","S10",90.88333
"05","2017","GA0244","SDO",0.9
"05","2017","GA0244","SPP",196.9
"05","2017","GA0244","VAH",190
"05","2017","IL0258","DHH",38
"05","2017","IL0258","DHO",72.283334
"05","2017","IL0258","EWH",54
"05","2017","IL0258","FHH",48
"05","2017","IL0258","FIF",39
"05","2017","IL0258","FIL",20.016667
"05","2017","IL0258","HLW",59.166666
"05","2017","IL0258","HOH",132.833334
"05","2017","IL0258","HOM",16.283333
"05","2017","IL0258","HOP",39
"05","2017","IL0258","HWM",7.716667
"05","2017","IL0258","HWP",0.316667
"05","2017","IL0258","ILH",8
"05","2017","IL0258","ILL",17
"05","2017","IL0258","IPF",86.5
"05","2017","IL0258","IUF",14.5
"05","2017","IL0258","LOF",160
"05","2017","IL0258","MMC",72
"05","2017","IL0258","MUN",104
"05","2017","IL0258","OTP",286.916671
"05","2017","IL0258","REG",6228.749994
"05","2017","IL0258","RPP",16
"05","2017","IL0258","RVP",8
"05","2017","IL0258","S10",102.200002
"05","2017","IL0258","SDO",3.016667
"05","2017","IL0258","SPP",322.033333
"05","2017","IL0258","VAH",280
"05","2018","CA0627","DHO",36.249997
"05","2018","CA0627","DTP",0.133334
"05","2018","CA0627","EWH",49
"05","2018","CA0627","FHH",16
"05","2018","CA0627","HLW",56.366665
"05","2018","CA0627","HOH",119.633335
"05","2018","CA0627","HOM",8
"05","2018","CA0627","HOP",66
"05","2018","CA0627","HTW",0.366666
"05","2018","CA0627","HW2",0.533332
"05","2018","CA0627","HWM",32
"05","2018","CA0627","HWP",36.566668
"05","2018","CA0627","ILL",40
"05","2018","CA0627","MMC",101
"05","2018","CA0627","MPF",112
"05","2018","CA0627","MUN",88
"05","2018","CA0627","OTP",103.016662
"05","2018","CA0627","REG",3046.616666
"05","2018","CA0627","RPH",8
"05","2018","CA0627","RPP",106.3
"05","2018","CA0627","RVP",40
"05","2018","CA0627","S10",74.766663
"05","2018","CA0627","SDO",2.366668
"05","2018","CA0627","SIF",24
"05","2018","CA0627","SIU",40
"05","2018","CA0627","SPP",284.033334
"05","2018","CA0627","UMB",101
"05","2018","CA0627","UMP",2
"05","2018","CA0627","VAH",312
"05","2018","GA0244","DHH",24
"05","2018","GA0244","DHO",43.800003
"05","2018","GA0244","EWH",49
"05","2018","GA0244","FHH",16
"05","2018","GA0244","FIF",104
"05","2018","GA0244","FIL",22.333333
"05","2018","GA0244","FVI",24
"05","2018","GA0244","HLW",60.166664
"05","2018","GA0244","HOH",147.833336
"05","2018","GA0244","HOM",16.950001
"05","2018","GA0244","HOP",21
"05","2018","GA0244","HWM",23.049999
"05","2018","GA0244","HWP",11.566668
"05","2018","GA0244","ILH",40
"05","2018","GA0244","ILL",38.083333
"05","2018","GA0244","IPF",48
"05","2018","GA0244","IUF",106.733334
"05","2018","GA0244","MMC",16
"05","2018","GA0244","OTP",124.233335
"05","2018","GA0244","PPD",4
"05","2018","GA0244","REG",3279.566667
"05","2018","GA0244","RPH",8
"05","2018","GA0244","RPP",2
"05","2018","GA0244","RVP",16
"05","2018","GA0244","S10",82.500002
"05","2018","GA0244","SPP",157.833331
"05","2018","GA0244","VAH",160
"05","2018","IL0258","DHH",48
"05","2018","IL0258","DHO",30.25
"05","2018","IL0258","EWH",120
"05","2018","IL0258","FHH",96
"05","2018","IL0258","HLW",175.966665
"05","2018","IL0258","HOH",200.033335
"05","2018","IL0258","HOM",16
"05","2018","IL0258","HOP",23
"05","2018","IL0258","HTW",1.916668
"05","2018","IL0258","HWP",6.633334
"05","2018","IL0258","ILH",8.5
"05","2018","IL0258","IPF",16.5
"05","2018","IL0258","MMC",120
"05","2018","IL0258","MUN",218
"05","2018","IL0258","OTP",193.066672
"05","2018","IL0258","REG",6036.949991
"05","2018","IL0258","RPH",8
"05","2018","IL0258","RVP",16
"05","2018","IL0258","S10",144.633325
"05","2018","IL0258","SDO",9.483335
"05","2018","IL0258","SPP",427.416664
"05","2018","IL0258","VAH",392
"05","2019","CA0627","DHH",8
"05","2019","CA0627","DHO",5.349997
"05","2019","CA0627","EWH",33
"05","2019","CA0627","FHH",20
"05","2019","CA0627","FUP",19.183333
"05","2019","CA0627","HLW",15.3
"05","2019","CA0627","HOH",40.7
"05","2019","CA0627","HOM",8
"05","2019","CA0627","HOP",58
"05","2019","CA0627","HW2",0.016667
"05","2019","CA0627","HWM",8
"05","2019","CA0627","HWP",30.9
"05","2019","CA0627","ILH",8
"05","2019","CA0627","IUF",8
"05","2019","CA0627","MMC",28
"05","2019","CA0627","MPF",35.183333
"05","2019","CA0627","MUN",8
"05","2019","CA0627","OTP",28.033334
"05","2019","CA0627","REG",1575.400004
"05","2019","CA0627","RPH",64
"05","2019","CA0627","RPP",4
"05","2019","CA0627","S10",19.400001
"05","2019","CA0627","SIF",8
"05","2019","CA0627","SPP",114.75
"05","2019","CA0627","UMB",28
"05","2019","CA0627","URB",1
"05","2019","CA0627","VAH",64
"05","2019","GA0244","DHO",4.933335
"05","2019","GA0244","EWH",47
"05","2019","GA0244","FIF",16
"05","2019","GA0244","FIL",77.249999
"05","2019","GA0244","HLW",37.983333
"05","2019","GA0244","HOH",50.016667
"05","2019","GA0244","HOM",8.416667
"05","2019","GA0244","HOP",42
"05","2019","GA0244","HWM",7.583333
"05","2019","GA0244","HWP",19.133334
"05","2019","GA0244","ILH",41
"05","2019","GA0244","ILL",21.25
"05","2019","GA0244","IPF",32
"05","2019","GA0244","IUF",54.816666
"05","2019","GA0244","JF0",15
"05","2019","GA0244","MMC",4
"05","2019","GA0244","MUN",39
"05","2019","GA0244","OTP",45.849998
"05","2019","GA0244","REG",1985.266664
"05","2019","GA0244","RVP",8
"05","2019","GA0244","S10",37.116665
"05","2019","GA0244","SPP",110.000002
"05","2019","GA0244","VAH",120
"05","2019","IL0258","DHH",8
"05","2019","IL0258","DHO",5.5
"05","2019","IL0258","EWH",49
"05","2019","IL0258","FHH",16
"05","2019","IL0258","FIF",8
"05","2019","IL0258","HLW",52.233334
"05","2019","IL0258","HOH",107.766666
"05","2019","IL0258","HOM",16
"05","2019","IL0258","HOP",32
"05","2019","IL0258","HW2",3
"05","2019","IL0258","HWM",24
"05","2019","IL0258","HWP",15.850001
"05","2019","IL0258","ILH",22.8
"05","2019","IL0258","IPF",8
"05","2019","IL0258","MMC",20
"05","2019","IL0258","MUN",16.15
"05","2019","IL0258","OTP",139.833328
"05","2019","IL0258","REG",4069.849998
"05","2019","IL0258","RTP",16
"05","2019","IL0258","RVP",12
"05","2019","IL0258","S10",142.783328
"05","2019","IL0258","SDO",3.150001
"05","2019","IL0258","SPP",270.85
"05","2019","IL0258","UTH",4.5
"05","2019","IL0258","UTU",88.5
"05","2019","IL0258","VAH",136
"05","2020","CA0627","EMP",96
"05","2020","CA0627","EWH",6
"05","2020","CA0627","FHH",8
"05","2020","CA0627","HLW",23.94
"05","2020","CA0627","HOH",40.06
"05","2020","CA0627","HOM",8
"05","2020","CA0627","HOP",21
"05","2020","CA0627","HTW",0.02
"05","2020","CA0627","MMC",6
"05","2020","CA0627","MUE",87.393334
"05","2020","CA0627","MUN",8
"05","2020","CA0627","OTP",11.453334
"05","2020","CA0627","REG",1303.670001
"05","2020","CA0627","SDO",0.6
"05","2020","CA0627","SPP",136.119999
"05","2020","CA0627","UMB",6
"05","2020","GA0244","DHH",8
"05","2020","GA0244","EMP",29.5
"05","2020","GA0244","EWH",24
"05","2020","GA0244","FHH",8
"05","2020","GA0244","FIF",8
"05","2020","GA0244","FIL",8
"05","2020","GA0244","HLW",22.9
